PRES,DEWP,RAIN,wd,WSPM,station
1018.1,-6.2,0.0,ESE,2.1,Changping
1018.4,-5.0,0.0,ESE,2.4,Changping
1018.1,-4.8,0.0,ESE,1.8,Changping
1017.9,-5.6,0.0,NNE,0.8,Changping
1017.9,-6.3,0.0,NNE,0.7,Changping
1018.2,-7.5,0.0,N,1.8,Changping
1018.6,-7.4,0.0,NE,1.0,Changping
1019.4,-8.2,0.0,W,1.0,Changping
1020.2,-8.9,0.0,ENE,1.7,Changping
1019.8,-13.1,0.0,NW,3.5,Changping
1020.1,-14.5,0.0,WNW,5.5,Changping
1019.6,-15.7,0.0,N,3.4,Changping
1019.6,-16.5,0.0,NNW,4.3,Changping
1020.2,-17.4,0.0,NNW,5.3,Changping
1020.8,-20.5,0.0,N,3.8,Changping
1022.0,-21.7,0.0,N,5.7,Changping
1023.2,-21.1,0.0,N,5.3,Changping
1024.3,-21.9,0.0,NNE,2.7,Changping
1025.4,-21.5,0.0,N,4.4,Changping
1026.1,-20.3,0.0,N,4.0,Changping
1026.1,-19.6,0.0,N,3.0,Changping
1026.2,-19.1,0.0,NE,2.1,Changping
1025.7,-18.9,0.0,NE,2.6,Changping
1025.3,-18.5,0.0,ENE,3.2,Changping
1025.3,-18.3,0.0,NNE,2.4,Changping
1025.6,-17.7,0.0,NNE,1.8,Changping
1025.2,-17.1,0.0,NE,2.2,Changping
1025.4,-17.0,0.0,N,1.8,Changping
1025.6,-17.0,0.0,NNE,1.8,Changping
1026.3,-16.8,0.0,ENE,1.0,Changping
1026.7,-18.1,0.0,ESE,1.5,Changping
1027.3,-18.0,0.0,SSE,2.2,Changping
1027.7,-18.2,0.0,S,1.9,Changping
1027.4,-17.9,0.0,E,1.8,Changping
1026.8,-17.6,0.0,SE,1.7,Changping
1025.6,-16.5,0.0,ESE,1.9,Changping
1024.0,-16.7,0.0,S,2.2,Changping
1022.6,-16.4,0.0,SSW,1.4,Changping
1021.6,-16.5,0.0,SE,2.5,Changping
1020.8,-16.7,0.0,SSE,3.6,Changping
1020.3,-15.9,0.0,SSE,2.5,Changping
1019.9,-15.5,0.0,SSE,2.2,Changping
1020.2,-15.4,0.0,ESE,1.6,Changping
1020.1,-15.2,0.0,ESE,1.7,Changping
1019.9,-15.0,0.0,E,1.1,Changping
1019.9,-14.7,0.0,NNE,0.9,Changping
1019.4,-14.1,0.0,ENE,1.2,Changping
1018.9,-14.3,0.0,NNE,0.9,Changping
1018.8,-14.7,0.0,ENE,1.1,Changping
1018.3,-13.4,0.0,NW,1.1,Changping
1017.7,-13.5,0.0,NNW,0.9,Changping
1017.4,-13.9,0.0,NNW,1.8,Changping
1017.3,-13.5,0.0,NNW,0.9,Changping
1017.4,-13.6,0.0,NE,0.6,Changping
1017.5,-13.4,0.0,NW,0.9,Changping
1017.7,-13.1,0.0,NNW,1.5,Changping
1017.4,-13.0,0.0,NNW,0.6,Changping
1016.7,-13.5,0.0,SSW,1.5,Changping
1016.0,-12.9,0.0,SSW,1.3,Changping
1015.1,-11.9,0.0,SSW,1.8,Changping
1013.5,-10.8,0.0,SSE,1.7,Changping
1012.1,-10.9,0.0,SE,1.8,Changping
1011.2,-10.1,0.0,ESE,1.4,Changping
1010.7,-10.1,0.0,SE,1.6,Changping
1010.3,-10.1,0.0,SE,1.5,Changping
1010.4,-9.9,0.0,ESE,1.3,Changping
1010.8,-9.8,0.0,NNE,1.1,Changping
1011.1,-9.8,0.0,NE,0.7,Changping
1011.2,-9.5,0.0,NNE,0.6,Changping
1011.0,-9.5,0.0,N,2.1,Changping
1010.5,-9.5,0.0,N,1.0,Changping
1009.9,-9.4,0.0,NNW,1.9,Changping
1009.9,-9.4,0.0,N,0.9,Changping
1009.6,-9.2,0.0,NNW,1.3,Changping
1008.8,-9.3,0.0,N,0.8,Changping
1008.2,-9.3,0.0,NNW,1.6,Changping
1008.0,-9.0,0.0,NE,0.8,Changping
1008.4,-9.0,0.0,N,0.9,Changping
1008.4,-8.8,0.0,NNW,0.9,Changping
1008.7,-8.3,0.0,NNW,1.4,Changping
1008.7,-8.0,0.0,NNW,1.3,Changping
1008.6,-7.3,0.0,ESE,1.6,Changping
1008.3,-6.7,0.0,S,1.7,Changping
1007.5,-6.7,0.0,ESE,2.6,Changping
1006.0,-7.1,0.0,SE,2.5,Changping
1004.9,-7.5,0.0,S,3.0,Changping
1004.5,-7.9,0.0,SSE,3.1,Changping
1004.2,-8.0,0.0,S,2.6,Changping
1004.4,-6.5,0.0,S,2.7,Changping
1004.1,-6.4,0.0,SSE,2.2,Changping
1005.0,-6.1,0.0,E,0.9,Changping
1005.1,-6.5,0.0,N,1.8,Changping
1005.4,-5.8,0.0,ENE,0.9,Changping
1005.6,-5.9,0.0,NW,0.7,Changping
1004.9,-6.0,0.0,NNW,1.5,Changping
1004.6,-5.9,0.0,NNW,1.3,Changping
1004.1,-5.6,0.0,N,1.1,Changping
1003.4,-5.7,0.0,N,1.5,Changping
1002.9,-5.6,0.0,N,1.3,Changping
1002.6,-5.5,0.0,NNW,1.5,Changping
1002.7,-5.4,0.0,NNE,1.2,Changping
1003.2,-5.3,0.0,N,1.3,Changping
1003.6,-4.9,0.0,NNW,1.5,Changping
1004.1,-4.7,0.0,NW,1.2,Changping
1004.4,-3.7,0.0,E,0.5,Changping
1004.2,-0.8,0.0,ESE,1.1,Changping
1003.6,-0.2,0.0,SE,1.1,Changping
1003.0,0.4,0.0,SE,1.3,Changping
1002.4,0.6,0.0,ESE,1.6,Changping
1001.8,0.9,0.0,E,1.0,Changping
1001.9,0.8,0.0,ESE,1.0,Changping
1002.0,0.9,0.0,ESE,1.1,Changping
1002.4,0.7,0.0,SE,1.3,Changping
1003.2,0.9,0.0,ESE,1.1,Changping
1004.3,0.5,0.0,N,1.5,Changping
1004.9,0.2,0.0,N,1.0,Changping
1005.4,0.0,0.0,NNW,1.9,Changping
1005.8,-0.3,0.0,N,0.9,Changping
1006.3,-0.4,0.0,NNW,1.3,Changping
1006.6,-0.2,0.0,NNW,0.8,Changping
1006.9,-0.3,0.0,N,1.6,Changping
1007.3,-0.6,0.0,SW,0.8,Changping
1007.5,-0.5,0.0,N,1.8,Changping
1007.3,-0.4,0.0,NNE,0.7,Changping
1007.5,-0.3,0.0,N,0.9,Changping
1007.8,-0.4,0.0,WNW,1.1,Changping
1008.4,-0.3,0.0,S,0.7,Changping
1008.8,0.6,0.0,NW,0.8,Changping
1009.0,0.8,0.0,SSW,1.0,Changping
1009.3,0.7,0.0,ENE,0.8,Changping
1009.3,1.0,0.0,ESE,0.8,Changping
1008.9,1.3,0.0,SSW,1.2,Changping
1007.8,1.3,0.0,ESE,0.3,Changping
1007.8,1.4,0.0,W,0.9,Changping
1007.9,1.4,0.0,S,0.8,Changping
1007.6,1.3,0.0,NNW,1.2,Changping
1008.5,0.8,0.0,N,0.9,Changping
1009.2,1.1,0.0,NW,1.1,Changping
1009.7,1.5,0.0,WNW,2.9,Changping
1010.1,1.0,0.0,NNW,1.4,Changping
1010.7,0.3,0.0,NW,3.4,Changping
1010.8,0.6,0.0,N,2.4,Changping
1010.7,-1.7,0.0,NW,2.6,Changping
1010.7,-8.7,0.0,NW,4.0,Changping
1010.7,-12.1,0.0,NW,4.4,Changping
1011.2,-15.3,0.0,NW,4.3,Changping
1011.1,-16.2,0.0,WNW,7.1,Changping
1011.0,-15.3,0.0,WNW,4.6,Changping
1010.9,-15.6,0.0,WNW,4.3,Changping
1011.0,-15.8,0.0,WNW,4.5,Changping
1011.2,-15.6,0.0,WNW,4.0,Changping
1012.0,-15.3,0.0,WNW,2.9,Changping
1012.0,-14.9,0.0,WNW,2.9,Changping
1012.0,-14.6,0.0,WNW,3.9,Changping
1011.7,-14.2,0.0,WNW,4.9,Changping
1010.9,-14.4,0.0,W,6.2,Changping
1009.9,-14.6,0.0,WNW,4.0,Changping
1009.5,-15.8,0.0,W,5.6,Changping
1009.2,-17.4,0.0,WNW,5.9,Changping
1008.9,-16.8,0.0,NW,5.0,Changping
1008.9,-15.5,0.0,NNW,3.2,Changping
1009.5,-16.3,0.0,WNW,3.2,Changping
1010.3,-15.5,0.0,NNW,1.1,Changping
1010.8,-13.8,0.0,ENE,1.1,Changping
1011.2,-12.8,0.0,NNE,1.2,Changping
1011.2,-12.5,0.0,N,2.6,Changping
1011.1,-12.1,0.0,SW,0.4,Changping
1011.1,-11.7,0.0,N,1.4,Changping
1011.5,-11.1,0.0,NNW,0.9,Changping
1011.7,-11.8,0.0,NNW,1.3,Changping
1011.1,-11.9,0.0,NE,0.8,Changping
1010.4,-12.3,0.0,NE,1.0,Changping
1010.4,-11.5,0.0,NW,1.4,Changping
1010.1,-10.7,0.0,NNE,0.6,Changping
1009.9,-10.6,0.0,ENE,0.5,Changping
1009.8,-10.1,0.0,NNW,0.8,Changping
1009.7,-9.9,0.0,SW,0.8,Changping
1009.4,-11.5,0.0,S,1.3,Changping
1008.8,-12.0,0.0,SSW,1.3,Changping
1008.0,-13.3,0.0,ESE,1.8,Changping
1006.8,-12.6,0.0,SE,1.5,Changping
1005.6,-10.6,0.0,ESE,1.6,Changping
1005.1,-11.5,0.0,ESE,1.9,Changping
1004.9,-11.7,0.0,SE,1.9,Changping
1005.3,-10.8,0.0,S,1.3,Changping
1005.8,-10.5,0.0,SW,1.1,Changping
1006.7,-9.8,0.0,N,1.0,Changping
1006.3,-9.4,0.0,SW,0.9,Changping
1007.0,-10.0,0.0,NW,1.2,Changping
1007.5,-9.0,0.0,WSW,0.3,Changping
1008.0,-8.6,0.0,NNE,1.0,Changping
1008.1,-7.8,0.0,NW,0.8,Changping
1008.4,-7.5,0.0,NW,1.6,Changping
1008.7,-7.2,0.0,NW,1.3,Changping
1009.3,-7.3,0.0,W,1.1,Changping
1009.4,-7.6,0.0,NNE,1.2,Changping
1010.0,-16.0,0.0,NW,3.1,Changping
1011.1,-15.0,0.0,NW,3.2,Changping
1012.0,-13.6,0.0,NNW,2.1,Changping
1012.9,-12.7,0.0,NNW,1.4,Changping
1013.4,-12.6,0.0,WNW,4.1,Changping
1013.2,-13.2,0.0,WNW,3.7,Changping
1013.1,-14.4,0.0,WNW,5.2,Changping
1013.0,-15.4,0.0,WNW,5.7,Changping
1012.8,-17.0,0.0,W,7.3,Changping
1012.3,-17.9,0.0,W,7.3,Changping
1012.4,-17.5,0.0,W,6.7,Changping
1013.2,-18.5,0.0,W,6.0,Changping
1014.1,-20.5,0.0,WNW,5.9,Changping
1015.2,-20.0,0.0,NNW,3.3,Changping
1016.2,-20.4,0.0,N,3.4,Changping
1016.9,-22.9,0.0,NNW,5.1,Changping
1017.4,-22.1,0.0,N,4.7,Changping
1018.4,-23.5,0.0,N,2.5,Changping
1018.8,-24.1,0.0,NE,3.4,Changping
1019.1,-24.5,0.0,NNE,3.4,Changping
1019.5,-24.8,0.0,NNE,2.4,Changping
1020.3,-26.0,0.0,NNE,2.9,Changping
1021.2,-26.4,0.0,N,2.7,Changping
1021.1,-26.6,0.0,N,2.3,Changping
1021.5,-27.1,0.0,N,4.4,Changping
1022.4,-26.7,0.0,N,2.1,Changping
1022.9,-26.1,0.0,N,1.7,Changping
1023.5,-25.7,0.0,NNE,1.7,Changping
1023.7,-26.0,0.0,N,3.0,Changping
1023.6,-25.7,0.0,NNW,3.7,Changping
1023.1,-23.4,0.0,WNW,2.7,Changping
1022.2,-24.1,0.0,WNW,4.7,Changping
1021.0,-24.4,0.0,WNW,4.0,Changping
1020.1,-23.8,0.0,NW,4.0,Changping
1019.6,-23.3,0.0,NW,2.8,Changping
1019.5,-23.6,0.0,NW,3.5,Changping
1019.6,-22.1,0.0,NNW,3.3,Changping
1020.5,-21.7,0.0,N,3.6,Changping
1021.4,-21.7,0.0,N,3.8,Changping
1022.4,-21.5,0.0,NNW,3.9,Changping
1023.0,-20.6,0.0,NNW,3.3,Changping
1023.4,-20.4,0.0,N,3.5,Changping
1024.0,-20.4,0.0,NNW,3.1,Changping
1024.1,-20.9,0.0,N,3.4,Changping
1024.7,-22.0,0.0,NNW,3.1,Changping
1025.1,-23.0,0.0,NNW,3.5,Changping
1025.4,-22.9,0.0,NNW,2.7,Changping
1025.5,-22.6,0.0,NW,2.3,Changping
1026.0,-21.6,0.0,NW,2.1,Changping
1026.0,-21.3,0.0,NW,1.7,Changping
1026.4,-21.2,0.0,WNW,1.3,Changping
1026.5,-23.2,0.0,NNW,3.1,Changping
1026.6,-22.5,0.0,NW,2.9,Changping
1026.2,-22.2,0.0,WNW,3.4,Changping
1025.5,-22.2,0.0,WNW,5.3,Changping
1024.5,-22.1,0.0,WNW,4.2,Changping
1023.3,-21.6,0.0,WNW,4.4,Changping
1022.1,-23.5,0.0,WNW,5.5,Changping
1021.5,-23.0,0.0,WNW,5.3,Changping
1021.0,-24.0,0.0,W,6.1,Changping
1021.1,-24.2,0.0,WNW,4.9,Changping
1021.4,-23.9,0.0,W,3.7,Changping
1022.1,-23.6,0.0,WNW,2.6,Changping
1022.9,-24.0,0.0,NW,3.3,Changping
1023.8,-24.4,0.0,WNW,3.5,Changping
1024.4,-24.1,0.0,NW,3.2,Changping
1025.0,-24.1,0.0,NW,3.1,Changping
1024.8,-23.7,0.0,NW,2.8,Changping
1024.6,-22.6,0.0,NW,2.0,Changping
1024.7,-22.1,0.0,NNW,1.1,Changping
1024.6,-22.1,0.0,NNE,0.6,Changping
1024.4,-20.6,0.0,NE,1.4,Changping
1024.3,-21.4,0.0,N,1.1,Changping
1024.1,-21.1,0.0,NNW,1.7,Changping
1024.2,-20.9,0.0,NNE,1.3,Changping
1024.1,-20.4,0.0,NNW,1.8,Changping
1024.0,-21.1,0.0,WNW,4.2,Changping
1023.7,-20.9,0.0,WNW,4.5,Changping
1022.9,-20.0,0.0,W,5.3,Changping
1022.0,-19.1,0.0,W,5.4,Changping
1020.7,-18.2,0.0,WNW,4.8,Changping
1019.2,-18.8,0.0,WNW,6.0,Changping
1018.0,-18.5,0.0,W,5.6,Changping
1017.7,-18.8,0.0,WNW,6.3,Changping
1017.3,-19.8,0.0,WNW,5.4,Changping
1017.6,-19.1,0.0,NW,4.4,Changping
1018.2,-19.6,0.0,WNW,5.3,Changping
1018.5,-18.9,0.0,NW,2.2,Changping
1019.2,-18.6,0.0,NW,1.3,Changping
1019.4,-19.0,0.0,NNW,1.1,Changping
1019.4,-17.3,0.0,NNE,0.8,Changping
1019.0,-17.1,0.0,NNE,1.5,Changping
1018.6,-17.9,0.0,NNE,0.9,Changping
1018.5,-18.5,0.0,N,1.6,Changping
1018.0,-19.0,0.0,NNE,1.7,Changping
1017.9,-19.2,0.0,NE,2.8,Changping
1017.8,-19.9,0.0,NNE,2.0,Changping
1018.1,-20.5,0.0,NNE,1.4,Changping
1018.1,-19.4,0.0,N,1.6,Changping
1018.0,-19.5,0.0,NNE,2.0,Changping
1017.7,-20.4,0.0,NNE,2.6,Changping
1017.3,-21.3,0.0,NNW,2.6,Changping
1016.2,-20.0,0.0,WNW,3.5,Changping
1015.2,-20.1,0.0,WNW,4.3,Changping
1013.8,-20.0,0.0,NW,4.0,Changping
1012.3,-19.4,0.0,NW,2.9,Changping
1011.2,-20.6,0.0,WNW,3.4,Changping
1010.6,-20.6,0.0,WNW,3.3,Changping
1010.3,-17.6,0.0,S,3.6,Changping
1010.3,-17.3,0.0,S,2.9,Changping
1010.7,-15.6,0.0,SSE,1.8,Changping
1011.0,-15.5,0.0,SSE,1.3,Changping
1011.2,-14.7,0.0,ESE,1.6,Changping
1011.5,-14.3,0.0,NE,0.9,Changping
1011.3,-14.7,0.0,E,0.6,Changping
1011.0,-14.6,0.0,NNE,0.7,Changping
1010.6,-14.4,0.0,ENE,0.4,Changping
1010.6,-14.8,0.0,NNE,0.5,Changping
1009.9,-14.5,0.0,NNW,1.0,Changping
1009.5,-14.1,0.0,NE,0.8,Changping
1009.3,-13.8,0.0,NW,1.0,Changping
1009.2,-13.6,0.0,N,1.1,Changping
1009.3,-13.2,0.0,N,1.3,Changping
1009.5,-12.9,0.0,NNW,0.8,Changping
1010.1,-12.9,0.0,WSW,1.0,Changping
1009.9,-12.5,0.0,ESE,0.9,Changping
1009.4,-10.4,0.0,E,1.5,Changping
1008.6,-10.3,0.0,S,2.5,Changping
1007.5,-11.0,0.0,SSE,1.9,Changping
1006.5,-9.8,0.0,SSE,1.4,Changping
1006.0,-9.6,0.0,SSE,2.9,Changping
1006.2,-10.3,0.0,SE,1.7,Changping
1006.3,-9.6,0.0,E,1.5,Changping
1006.8,-9.1,0.0,NE,0.9,Changping
1007.7,-9.2,0.0,NNE,1.3,Changping
1009.0,-9.2,0.0,NNE,1.5,Changping
1009.9,-9.2,0.0,N,0.7,Changping
1010.8,-9.2,0.0,NW,1.2,Changping
1011.5,-8.7,0.0,NNW,1.3,Changping
1012.1,-14.2,0.0,NNW,4.6,Changping
1012.9,-12.1,0.0,NNW,3.7,Changping
1013.7,-12.1,0.0,NW,3.2,Changping
1014.1,-12.9,0.0,NW,3.6,Changping
1014.8,-13.0,0.0,NW,2.0,Changping
1015.6,-14.4,0.0,NW,1.8,Changping
1016.3,-14.2,0.0,NW,2.3,Changping
1017.0,-14.8,0.0,NW,2.4,Changping
1017.8,-14.6,0.0,WNW,2.3,Changping
1018.1,-15.8,0.0,W,3.2,Changping
1018.1,-16.6,0.0,WNW,4.4,Changping
1017.8,-17.1,0.0,WNW,4.5,Changping
1016.9,-16.7,0.0,W,3.2,Changping
1015.5,-16.4,0.0,WNW,3.6,Changping
1014.4,-17.0,0.0,W,5.5,Changping
1013.7,-17.2,0.0,WNW,4.6,Changping
1013.2,-17.2,0.0,WNW,5.2,Changping
1013.0,-16.9,0.0,W,3.4,Changping
1013.0,-16.8,0.0,NNW,1.3,Changping
1013.6,-15.1,0.0,S,1.4,Changping
1014.1,-14.1,0.0,ENE,0.9,Changping
1014.5,-14.4,0.0,NNW,1.6,Changping
1014.6,-13.9,0.0,NE,0.8,Changping
1014.7,-13.9,0.0,NNE,1.1,Changping
1014.8,-13.5,0.0,NNW,1.9,Changping
1015.3,-13.1,0.0,NE,0.9,Changping
1015.4,-12.5,0.0,NNW,1.6,Changping
1015.2,-12.7,0.0,WNW,0.5,Changping
1015.2,-12.2,0.0,WNW,0.5,Changping
1015.5,-12.2,0.0,NW,1.1,Changping
1015.6,-11.0,0.0,NNW,1.4,Changping
1015.8,-11.8,0.0,ESE,0.3,Changping
1016.1,-10.9,0.0,SE,0.1,Changping
1016.4,-8.0,0.0,S,1.5,Changping
1016.0,-9.5,0.0,ESE,1.6,Changping
1015.2,-8.6,0.0,SSE,1.2,Changping
1014.2,-7.8,0.0,SSE,2.0,Changping
1012.7,-8.0,0.0,SSE,2.3,Changping
1011.2,-11.2,0.0,SE,2.8,Changping
1010.2,-12.0,0.0,SSW,2.6,Changping
1009.6,-12.5,0.0,SSE,3.0,Changping
1009.4,-13.8,0.0,SSW,2.9,Changping
1009.3,-14.8,0.0,SSE,2.8,Changping
1009.7,-13.6,0.0,ESE,1.3,Changping
1010.0,-12.9,0.0,N,1.3,Changping
1010.5,-12.0,0.0,E,1.0,Changping
1010.6,-12.1,0.0,ENE,0.8,Changping
1010.4,-12.3,0.0,NNE,0.7,Changping
1010.1,-11.6,0.0,E,1.0,Changping
1009.8,-11.3,0.0,ENE,0.5,Changping
1009.6,-11.3,0.0,NNW,1.6,Changping
1009.6,-10.7,0.0,ENE,0.9,Changping
1009.1,-11.2,0.0,NNW,1.9,Changping
1009.1,-10.4,0.0,NW,0.8,Changping
1009.1,-9.3,0.0,NW,0.5,Changping
1009.4,-9.5,0.0,NW,0.7,Changping
1009.4,-9.2,0.0,WNW,0.7,Changping
1009.9,-9.3,0.0,SSW,1.0,Changping
1009.6,-8.6,0.0,SE,1.4,Changping
1009.3,-7.8,0.0,SE,1.6,Changping
1008.7,-7.1,0.0,SE,2.5,Changping
1007.9,-6.5,0.0,SSE,1.8,Changping
1007.0,-5.3,0.0,E,2.5,Changping
1006.3,-4.9,0.0,ESE,1.4,Changping
1005.9,-4.8,0.0,ESE,2.1,Changping
1005.9,-4.8,0.0,SSE,1.9,Changping
1005.9,-4.6,0.0,ESE,1.6,Changping
1006.4,-4.1,0.0,NNE,0.9,Changping
1006.8,-4.3,0.0,ENE,1.1,Changping
1007.0,-4.3,0.0,NNW,0.9,Changping
1007.3,-4.4,0.0,NW,1.8,Changping
1007.5,-4.6,0.0,NW,1.8,Changping
1007.6,-4.6,0.0,NW,1.1,Changping
1007.4,-4.5,0.0,SSE,0.5,Changping
1007.4,-4.6,0.0,NNW,1.4,Changping
1007.3,-4.4,0.0,NW,1.0,Changping
1007.3,-4.2,0.0,W,0.7,Changping
1007.7,-4.3,0.0,NNW,1.5,Changping
1008.3,-4.0,0.0,N,1.5,Changping
1008.7,-3.7,0.0,N,0.8,Changping
1009.2,-3.3,0.0,NNW,1.1,Changping
1009.3,-3.1,0.0,SW,0.9,Changping
1009.1,-3.1,0.0,SW,0.9,Changping
1008.5,-2.3,0.0,SSW,1.0,Changping
1007.6,-0.6,0.0,SSW,1.4,Changping
1006.8,0.1,0.0,SSE,1.7,Changping
1005.8,-1.2,0.0,SE,2.1,Changping
1005.4,-0.8,0.0,ESE,1.4,Changping
1005.1,-0.1,0.0,E,1.7,Changping
1005.2,0.3,0.0,E,1.2,Changping
1005.1,0.4,0.0,ENE,1.0,Changping
1005.1,0.3,0.0,E,1.3,Changping
1005.7,0.3,0.0,ENE,1.4,Changping
1005.7,0.5,0.0,E,1.4,Changping
1006.2,0.5,0.0,SSW,0.8,Changping
1006.3,0.3,0.0,NW,1.4,Changping
1006.2,0.6,0.0,SSW,1.0,Changping
1006.0,0.2,0.0,N,1.6,Changping
1005.6,0.3,0.0,NW,1.2,Changping
1004.8,0.3,0.0,NNW,1.0,Changping
1004.4,0.2,0.0,NNW,1.3,Changping
1004.1,0.1,0.0,NNW,1.6,Changping
1004.1,0.1,0.0,N,0.7,Changping
1004.4,0.1,0.0,NW,0.4,Changping
1005.0,0.7,0.0,WNW,0.8,Changping
1004.8,1.2,0.0,NW,0.6,Changping
1004.7,0.9,0.0,ESE,1.4,Changping
1004.5,1.8,0.0,WSW,0.7,Changping
1003.6,1.8,0.0,NNW,1.0,Changping
1002.5,2.0,0.0,SE,1.9,Changping
1001.3,2.2,0.0,SSE,1.6,Changping
1000.5,2.4,0.0,SSE,1.6,Changping
999.9,2.8,0.0,E,1.5,Changping
999.6,2.7,0.0,ENE,1.1,Changping
999.7,2.7,0.0,N,0.7,Changping
1000.2,2.5,0.0,NE,0.6,Changping
1000.8,2.5,0.0,SSE,0.7,Changping
1000.8,2.1,0.0,WNW,1.5,Changping
1001.0,1.9,0.0,NNW,1.3,Changping
1001.2,1.8,0.0,NNW,0.9,Changping
1001.3,1.6,0.0,NNW,1.5,Changping
1001.2,1.5,0.0,NW,1.3,Changping
1001.3,1.9,0.0,N,1.5,Changping
1001.0,1.4,0.0,W,1.3,Changping
1001.0,1.4,0.0,N,1.1,Changping
1001.2,1.2,0.0,WNW,1.0,Changping
1001.5,1.2,0.0,N,1.8,Changping
1002.2,0.9,0.0,N,1.4,Changping
1002.7,-1.2,0.0,NE,1.5,Changping
1003.1,-4.6,0.0,N,1.9,Changping
1003.3,-7.3,0.0,N,1.9,Changping
1003.3,-8.1,0.0,N,3.7,Changping
1003.2,-9.5,0.0,N,2.8,Changping
1002.5,-10.3,0.0,N,3.4,Changping
1001.8,-9.6,0.0,NE,2.7,Changping
1001.6,-6.8,0.0,ESE,2.8,Changping
1002.0,-8.0,0.0,ESE,3.1,Changping
1002.4,-8.9,0.0,SE,2.1,Changping
1003.1,-8.7,0.0,SE,1.3,Changping
1004.3,-8.8,0.0,ESE,3.2,Changping
1005.4,-8.0,0.0,ENE,1.6,Changping
1006.4,-6.9,0.0,N,1.6,Changping
1007.1,-7.0,0.0,NNE,1.1,Changping
1007.9,-6.8,0.0,ENE,1.1,Changping
1008.9,-5.6,0.0,NW,1.3,Changping
1010.0,-6.1,0.0,ENE,1.3,Changping
1010.8,-5.8,0.0,N,1.1,Changping
1011.4,-5.8,0.0,NNW,1.7,Changping
1011.6,-6.2,0.0,NE,0.7,Changping
1012.0,-5.8,0.0,NE,0.6,Changping
1012.9,-5.7,0.0,NW,1.6,Changping
1013.9,-5.1,0.0,N,1.2,Changping
1014.6,-3.6,0.0,N,1.0,Changping
1015.0,-3.6,0.0,SE,2.0,Changping
1015.0,-4.5,0.0,SSE,2.8,Changping
1014.5,-4.1,0.0,SE,3.0,Changping
1013.6,-3.5,0.0,SSE,3.5,Changping
1012.9,-5.2,0.0,SE,3.2,Changping
1012.2,-4.4,0.0,S,3.0,Changping
1011.6,-4.4,0.0,SE,2.7,Changping
1011.5,-4.4,0.0,SSE,3.0,Changping
1011.7,-4.0,0.0,SSE,2.7,Changping
1012.0,-4.0,0.0,SE,1.5,Changping
1012.7,-3.4,0.0,ESE,1.5,Changping
1013.3,-3.6,0.0,E,0.7,Changping
1014.1,-3.3,0.0,SSE,2.0,Changping
1014.8,-3.2,0.0,ESE,1.8,Changping
1015.3,-3.7,0.0,ESE,2.3,Changping
1015.7,-3.9,0.0,ENE,1.2,Changping
1015.9,-3.1,0.0,NNW,1.5,Changping
1016.1,-3.3,0.0,NNE,1.0,Changping
1016.5,-3.6,0.0,NNE,0.7,Changping
1016.9,-3.4,0.0,NNW,1.3,Changping
1017.5,-3.4,0.0,N,1.2,Changping
1017.8,-3.5,0.0,N,0.9,Changping
1018.1,-3.5,0.0,NNW,1.5,Changping
1018.5,-2.9,0.0,NW,0.7,Changping
1018.8,-2.6,0.0,SSW,1.0,Changping
1018.7,-2.4,0.0,S,1.2,Changping
1018.0,-2.3,0.0,SSW,1.7,Changping
1016.9,-3.5,0.0,ESE,1.9,Changping
1016.0,-4.9,0.0,SE,2.5,Changping
1015.0,-6.0,0.0,SSE,2.3,Changping
1014.6,-6.4,0.0,SSE,2.3,Changping
1014.0,-7.1,0.0,S,2.7,Changping
1013.8,-7.3,0.0,S,1.9,Changping
1014.0,-6.3,0.0,S,2.5,Changping
1014.6,-6.7,0.0,SSE,2.1,Changping
1015.3,-5.8,0.0,ENE,1.2,Changping
1015.7,-5.3,0.0,ENE,0.9,Changping
1016.0,-5.4,0.0,ENE,1.0,Changping
1016.0,-5.4,0.0,N,0.7,Changping
1015.7,-5.2,0.0,NNW,0.6,Changping
1015.7,-5.4,0.0,NNW,1.7,Changping
1015.4,-5.4,0.0,NNW,1.5,Changping
1015.1,-4.8,0.0,WNW,0.5,Changping
1015.0,-4.9,0.0,N,0.9,Changping
1015.0,-5.0,0.0,NNW,1.3,Changping
1015.2,-5.0,0.0,NNW,1.2,Changping
1015.8,-4.4,0.0,N,0.8,Changping
1016.0,-3.8,0.0,NNW,0.9,Changping
1015.9,-4.5,0.0,NNW,1.0,Changping
1015.3,-3.7,0.0,SSE,1.2,Changping
1014.5,-2.8,0.0,S,1.9,Changping
1013.5,-2.8,0.0,SSE,2.1,Changping
1012.4,-2.9,0.0,SSE,2.1,Changping
1011.1,-2.3,0.0,SE,1.7,Changping
1010.3,-2.7,0.0,SSE,2.7,Changping
1009.7,-2.6,0.0,SE,1.9,Changping
1009.2,-1.5,0.0,S,1.5,Changping
1009.2,-1.8,0.0,ESE,2.0,Changping
1009.6,-1.7,0.0,ESE,1.8,Changping
1009.8,-1.6,0.0,NNE,0.9,Changping
1009.7,-1.4,0.0,NNE,0.7,Changping
1009.8,-1.3,0.0,E,1.0,Changping
1009.7,-1.3,0.0,N,1.2,Changping
1009.5,-1.2,0.0,SW,0.3,Changping
1009.5,-0.7,0.0,N,1.1,Changping
1009.3,-0.6,0.0,ENE,0.5,Changping
1009.5,-0.4,0.0,N,0.8,Changping
